barrier,rope
barrier,sally_port
barrier,spikes
barrier,stile
barrier,sump_buster
barrier,swing_gate
barrier,toll_booth
barrier,turnstile
barrier,yes
boundary,aboriginal_lands
boundary,administrative
boundary,historic
boundary,maritime
boundary,marker
boundary,national_park
boundary,political
boundary,postal_code
boundary,protected_area
boundary,user defined
fire_boundary,yes
building,apartments
building,bungalow
building,cabin
building,detached
building,dormitory
building,farm
building,hotel
building,house
building,houseboat
building,residential
building,static_caravan
building,terrace
building,commercial
building,industrial
building,kiosk
building,office
building,retail
building,supermarket
building,warehouse
building,cathedral
building,chapel
building,church
building,mosque
building,religious
building,shrine
building,synagogue
building,temple
building,bakehouse
building,civic
building,government
building,hospital
building,kindergarten
building,public
building,school
building,toilets
building,train_station
building,transportation
building,university
building,barn
building,conservatory
building,cowshed
building,farm_auxiliary
building,greenhouse
building,stable
building,sty
building,grandstand
building,pavilion
building,riding_hall
building,sports_hall
building,stadium
building,hangar
building,hut
building,shed
building,carport
building,garage
building,garages
building,parking
building,digester
building,service
building,transformer_tower
building,water_tower
building,bunker
building,bridge
building,construction
building,roof
building,ruins
building,yes
building,user defined
height,number
building:flats,number
building:levels,number
building:fireproof,yes/no
soft_storey,yes/no/reinforced
craft,agricultural_engines
craft,bakery
craft,basket_maker
craft,beekeeper
craft,blacksmith
craft,boatbuilder
craft,bookbinder
craft,brewery
craft,builder
craft,cabinet_maker
craft,carpenter
craft,carpet_layer
craft,caterer
craft,chimney_sweeper
craft,clockmaker
craft,confectionery
craft,cooper
craft,dental_technician
craft,distillery
craft,dressmaker
craft,electronics_repair
craft,embroiderer
craft,electrician
craft,engraver
craft,floorer
craft,gardener
craft,glaziery
craft,grinding_mill
craft,handicraft
craft,hvac
craft,insulation
craft,jeweller
craft,joiner
craft,key_cutter
craft,locksmith
craft,metal_construction
craft,mint
craft,musical_instrument
craft,oil_mill
craft,optician
craft,organ_builder
craft,painter
craft,parquet_layer
craft,photographer
craft,photographic_laboratory
craft,piano_tuner
craft,plasterer
craft,plumber
craft,pottery
craft,printer
craft,printmaker
craft,rigger
craft,roofer
craft,saddler
craft,sailmaker
craft,sawmill
craft,scaffolder
craft,sculptor
craft,shoemaker
craft,signmaker
craft,stand_builder
craft,stonemason
craft,sun_protection
craft,tailor
craft,tiler
craft,tinsmith
craft,toolmaker
craft,turner
craft,upholsterer
craft,watchmaker
craft,window_construction
craft,winery
emergency,ambulance_station
emergency,defibrillator
emergency,landing_site
emergency,emergency_ward_entrance
emergency,dry_riser_inlet
emergency,fire_alarm_box
emergency,fire_extinguisher
emergency,fire_flapper
emergency,fire_hose
emergency,fire_point_stand
emergency,fire_hydrant
emergency,fire_sand_bin
emergency,water_tank
emergency,fire_water_pond
emergency,suction_point
emergency,lifeguard
emergency,lifeguard_base
emergency,lifeguard_tower
emergency,lifeguard_platform
emergency,life_ring
emergency,mountain_rescue
emergency,assembly_point
emergency,access_point
emergency,phone
emergency,siren
geological,moraine
geological,outcrop
geological,palaeontological_site
highway,motorway
highway,trunk
highway,primary
highway,secondary
highway,tertiary
highway,unclassified
highway,residential
highway,motorway_link
highway,trunk_link
highway,primary_link
highway,secondary_link
highway,tertiary_link
highway,living_street
highway,service
highway,pedestrian
highway,track
highway,bus_guideway
highway,escape
highway,raceway
highway,road
highway,footway
highway,bridleway
highway,steps
highway,path
sidewalk,both / left / right / no
highway,cycleway
cycleway,lane
cycleway,opposite
cycleway,opposite_lane
cycleway,track
cycleway,opposite_track
cycleway,share_busway
cycleway,opposite_share_busway
cycleway,shared_lane
busway,lane
highway,proposed
highway,construction
abutters,commercial/ industrial/ mixed/ residential/ retail
bicycle_road,yes
driving_side,left/ right
embedded_rails,*
ford,yes
ice_road,yes
incline,Number
junction,roundabout
lanes,number
lit,yes/no
motorroad,yes/no
mountain_pass,yes
overtaking,yes/ no/ caution/ both/ forward/ backward
passing_places,yes
sac_scale,hiking / mountain_hiking / demanding_mountain_hiking / alpine_hiking / demanding_alpine_hiking / difficult_alpine_hiking
service,alley / driveway / parking_aisle etc.
surface,paved / unpaved / asphalt / concrete / paving_stones / sett / cobblestone / metal / wood / compacted / fine_gravel / gravel / pebblestone / grass_paver / grass / dirt / earth / mud / sand / ground
tactile_paving,yes / no
tracktype,grade1/ grade2/ grade3/ grade4/ grade5
traffic_calming,yes / bump / hump / cushion / table etc.
trail_visibility,excellent / good / intermediate / bad / horrible / no
winter_road,yes
highway,bus_stop
highway,crossing
highway,elevator
highway,emergency_access_point
highway,give_way
emergency,phone
highway,mini_roundabout
highway,motorway_junction
highway,passing_place
highway,rest_area
highway,speed_camera
highway,street_lamp
highway,services
highway,stop
highway,traffic_signals
highway,turning_circle
highway,toll_gantry
highway,User Defined
historic,aircraft
historic,aqueduct
historic,archaeological_site
historic,battlefield
historic,boundary_stone
historic,building
historic,cannon
historic,castle
historic,castle_wall
historic,church
historic,city_gate
historic,citywalls
historic,farm
historic,fort
historic,gallows
historic,highwater_mark
historic,locomotive
historic,manor
historic,memorial
historic,milestone
historic,monastery
historic,monument
historic,optical_telegraph
historic,pillory
historic,railway_car
historic,ruins
historic,rune_stone
historic,ship
historic,tank
historic,tomb
historic,tower
historic,wayside_cross
historic,wayside_shrine
historic,wreck
historic,yes
landuse,commercial
landuse,construction
landuse,industrial
landuse,residential
landuse,retail
landuse,allotments
landuse,basin
landuse,brownfield
landuse,cemetery
landuse,conservation
landuse,depot
landuse,farmland
landuse,farmyard
landuse,forest
landuse,garages
landuse,grass
landuse,greenfield
landuse,greenhouse_horticulture
landuse,landfill
landuse,meadow
landuse,military
landuse,orchard
landuse,pasture
landuse,peat_cutting
landuse,plant_nursery
landuse,port
landuse,quarry
landuse,railway
landuse,recreation_ground
landuse,religious
landuse,reservoir
landuse,salt_pond
landuse,village_green
landuse,vineyard
landuse,user defined
leisure,adult_gaming_centre
leisure,amusement_arcade
leisure,beach_resort
leisure,bandstand
leisure,bird_hide
leisure,common
leisure,dance
leisure,disc_golf_course
leisure,dog_park
leisure,escape_game
leisure,firepit
leisure,fishing
leisure,fitness_centre
leisure,fitness_station
leisure,garden
leisure,golfcourse
leisure,hackerspace
leisure,horse_riding
leisure,ice_rink
leisure,marina
leisure,miniature_golf
leisure,nature_reserve
leisure,park
leisure,picnic_table
leisure,pitch
leisure,playground
leisure,slipway
leisure,sports_centre
leisure,stadium
leisure,summer_camp
leisure,swimming_area
leisure,swimming_pool
leisure,track
leisure,water_park
leisure,wildlife_hide
man_made,adit
man_made,beacon
man_made,breakwater
man_made,bridge
man_made,bunker_silo
man_made,campanile
man_made,carpet_hanger
man_made,chimney
man_made,communications_tower
man_made,crane
man_made,cross
man_made,cutline
man_made,clearcut
man_made,dovecote
man_made,dyke
man_made,embankment
man_made,flagpole
man_made,gasometer
man_made,groyne
man_made,kiln
man_made,lighthouse
man_made,mast
man_made,mineshaft
man_made,monitoring_station
man_made,obelisk
man_made,observatory
man_made,offshore_platform
man_made,petroleum_well
man_made,pier
man_made,pipeline
man_made,pumping_station
man_made,reservoir_covered
man_made,silo
man_made,snow_fence
man_made,snow_net
man_made,storage_tank
man_made,street_cabinet
man_made,surveillance
man_made,survey_point
man_made,telescope
man_made,tower
man_made,wastewater_plant
man_made,watermill
man_made,water_tower
man_made,water_well
man_made,water_tap
man_made,water_works
man_made,wildlife_crossing
man_made,windmill
man_made,works
man_made,yes
military,airfield
military,military
natural,wood
natural,tree_row
natural,tree
natural,scrub
natural,heath
natural,moor
natural,grassland
natural,fell
natural,bare_rock
natural,scree
natural,shingle
natural,sand
natural,mud
natural,water
natural,wetland
natural,glacier
natural,bay
natural,cape
natural,beach
natural,coastline
natural,spring
natural,hot_spring
natural,geyser
natural,blowhole
natural,peak
natural,volcano
natural,valley
natural,peninsula
natural,isthmus
natural,ridge
natural,arete
natural,cliff
natural,saddle
natural,rock
natural,stone
natural,sinkhole
natural,cave_entrance
office,accountant
office,adoption_agency
office,advertising_agency
office,architect
office,association
office,bail_bond_agent
office,charity
office,company
office,coworking
office,diplomatic
office,educational_institution
office,employment_agency
office,energy_supplier
office,engineer
office,estate_agent
office,financial
office,forestry
office,foundation
office,geodesist
office,government
office,guide
office,harbour_master
office,insurance
office,it
office,lawyer
office,logistics
office,moving_company
office,newspaper
office,ngo
office,notary
office,parish
office,political_party
office,private_investigator
office,property_management
office,publisher
office,quango
office,religion
office,research
office,surveyor
office,tax
office,tax_advisor
office,telecommunication
office,travel_agent
office,visa
office,water_utility
place,country
place,state
place,region
place,province
place,district
place,county
place,municipality
place,city
place,borough
place,suburb
place,quarter
place,neighbourhood
place,city_block
place,plot
place,town
place,village
place,hamlet
place,isolated_dwelling
place,farm
place,allotments
place,continent
place,archipelago
place,island
place,islet
place,square
place,locality
place,sea
place,ocean
power,plant
power,cable
power,catenary_mast
power,compensator
power,connection
power,converter
power,generator
power,heliostat
power,insulator
power,line
line,busbar
line,bay
power,marker
power,minor_line
power,pole
power,portal
power,substation
power,switch
power,switchgear
power,terminal
power,tower
power,transformer
power,User Defined
public_transport,stop_position
public_transport,platform
public_transport,station
public_transport,stop_area
railway,abandoned
railway,construction
railway,disused
railway,funicular
railway,light_rail
railway,miniature
railway,monorail
railway,narrow_gauge
railway,preserved
railway,rail
railway,subway
railway,tram
bridge,yes
cutting,yes
electrified,contact_line railyesno
embankment,yes
frequency,number [Hz]
service,crossover
service,siding
service,spur
service,yard
tracks,number
tunnel,yes
railway,halt
public_transport,stop_position
public_transport,platform
railway,platform
public_transport,station
railway,station
railway,subway_entrance
railway,tram_stop
railway,buffer_stop
railway,derail
railway,crossing
railway,level_crossing
landuse,railway
railway,signal
railway,switch
railway,railway_crossing
railway,turntable
railway,roundhouse
railway,traverser
railway,wash
railway,user defined
route,bicycle
route,bus
route,canoe
route,evacuation
route,detour
route,ferry
route,fitness_trail
route,hiking
route,horse
route,inline_skates
route,light_rail
route,motorboat
route,mtb
route,nordic_walking
route,pipeline
route,piste
route,power
route,railway
route,road
route,running
route,ski
route,train
route,tram
route,User defined
shop,alcohol
shop,bakery
shop,beverages
shop,brewing_supplies
shop,butcher
shop,cheese
shop,chocolate
shop,coffee
shop,confectionery
shop,convenience
shop,deli
shop,dairy
shop,farm
shop,frozen_food
shop,greengrocer
shop,health_food
shop,ice_cream
shop,organic
shop,pasta
shop,pastry
shop,seafood
shop,spices
shop,street_vendor
shop,tea
shop,wine
shop,water
shop,department_store
shop,general
shop,kiosk
shop,mall
shop,supermarket
shop,wholesale
shop,baby_goods
shop,bag
shop,boutique
shop,clothes
shop,fabric
shop,fashion
shop,fashion_accessories
shop,jewelry
shop,leather
shop,sewing
shop,shoes
shop,tailor
shop,watches
shop,charity
shop,second_hand
shop,variety_store
shop,beauty
shop,chemist
shop,cosmetics
shop,drugstore
shop,erotic
shop,hairdresser
shop,hairdresser_supply
shop,hearing_aids
shop,herbalist
shop,massage
shop,medical_supply
shop,nutrition_supplements
shop,optician
shop,perfumery
shop,tattoo
shop,agrarian
shop,appliance
shop,bathroom_furnishing
shop,doityourself
shop,electrical
shop,energy
shop,fireplace
shop,florist
shop,garden_centre
shop,garden_furniture
shop,gas
shop,glaziery
shop,hardware
shop,houseware
shop,locksmith
shop,paint
shop,security
shop,trade
shop,antiques
shop,bed
shop,candles
shop,carpet
shop,curtain
shop,doors
shop,flooring
shop,furniture
shop,interior_decoration
shop,kitchen
shop,lamps
shop,tiles
shop,window_blind
shop,computer
shop,robot
shop,electronics
shop,hifi
shop,mobile_phone
shop,radiotechnics
shop,vacuum_cleaner
shop,atv
shop,bicycle
shop,boat
shop,car
shop,car_repair
shop,car_parts
shop,caravan
shop,fuel
shop,fishing
shop,free_flying
shop,hunting
shop,jetski
shop,motorcycle
shop,outdoor
shop,scuba_diving
shop,ski
shop,snowmobile
shop,sports
shop,swimming_pool
shop,trailer
shop,tyres
shop,art
shop,collector
shop,craft
shop,frame
shop,games
shop,model
shop,music
shop,musical_instrument
shop,photo
shop,camera
shop,trophy
shop,video
shop,video_games
shop,anime
shop,books
shop,gift
shop,lottery
shop,newsagent
shop,stationery
shop,ticket
shop,bookmaker
shop,cannabis
shop,copyshop
shop,dry_cleaning
shop,e-cigarette
shop,funeral_directors
shop,laundry
shop,money_lender
shop,party
shop,pawnbroker
shop,pet
shop,pet_grooming
shop,pest_control
shop,pyrotechnics
shop,religion
shop,storage_rental
shop,tobacco
shop,toys
shop,travel_agency
shop,vacant
shop,weapons
shop,user defined
sport,9pin
sport,10pin
sport,american_football
sport,aikido
sport,archery
sport,athletics
sport,australian_football
sport,badminton
sport,bandy
sport,base
sport,baseball
sport,basketball
sport,beachvolleyball
sport,billiards
sport,bmx
sport,bobsleigh
sport,boules
sport,bowls
sport,boxing
sport,canadian_football
sport,canoe
sport,chess
sport,cliff_diving
sport,climbing
sport,climbing_adventure
sport,cockfighting
sport,cricket
sport,croquet
sport,curling
sport,cycling
sport,darts
sport,dog_racing
sport,equestrian
sport,fencing
sport,field_hockey
sport,free_flying
sport,futsal
sport,gaelic_games
sport,golf
sport,gymnastics
sport,handball
sport,hapkido
sport,horseshoes
sport,horse_racing
sport,ice_hockey
sport,ice_skating
sport,ice_stock
sport,judo
sport,karate
sport,karting
sport,kitesurfing
sport,korfball
sport,lacrosse
sport,model_aerodrome
sport,motocross
sport,motor
sport,multi
sport,netball
sport,obstacle_course
sport,orienteering
sport,paddle_tennis
sport,padel
sport,parachuting
sport,paragliding
sport,pelota
sport,racquet
sport,rc_car
sport,roller_skating
sport,rowing
sport,rugby_league
sport,rugby_union
sport,running
sport,sailing
sport,scuba_diving
sport,shooting
sport,skateboard
sport,soccer
sport,sumo
sport,surfing
sport,swimming
sport,table_tennis
sport,table_soccer
sport,taekwondo
sport,tennis
sport,toboggan
sport,volleyball
sport,water_polo
sport,water_ski
sport,weightlifting
sport,wrestling
sport,yoga
telecom,exchange
telecom,connection_point
telecom,service_device
telecom,data_center
tourism,alpine_hut
tourism,apartment
tourism,aquarium
tourism,artwork
tourism,attraction
tourism,camp_pitch
tourism,camp_site
tourism,caravan_site
tourism,chalet
tourism,gallery
tourism,guest_house
tourism,hostel
tourism,hotel
tourism,information
tourism,motel
tourism,museum
tourism,picnic_site
tourism,theme_park
tourism,viewpoint
tourism,wilderness_hut
tourism,zoo
tourism,yes
waterway,river
waterway,riverbank
waterway,stream
waterway,canal
waterway,drain
waterway,ditch
waterway,pressurised
waterway,fairway
waterway,dock
waterway,boatyard
waterway,dam
waterway,weir
waterway,waterfall
waterway,lock_gate
waterway,turning_point
waterway,water_point
waterway,fuel
